Program,Year,Period,Week Ending,Geo Level,State,State ANSIP,Ag District,Ag District Code,County,County ANSIP,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Poultry Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,215,17.4
CENSUS,2022,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,177,17.4
CENSUS,2022,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,103,17.4
CENSUS,2022,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,101,17.4
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,200,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MERCER,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,66,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,293,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,OCEAN,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,58,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,11,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,465,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,MORRIS,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,126,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,PASSAIC,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,48,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,SOMERSET,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,101,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,295,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,UNION,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,1,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,233,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,96,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,22,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,29,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,87,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,106,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,179,11.3
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,COLFAX,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,29,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,25,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,DE BACA,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,GUADALUPE,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,10,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,HARDING,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,13,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,36,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,59,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,98,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,UNION,59,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,13,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,273,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,CIBOLA,6,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,94,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,LOS ALAMOS,28,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,MCKINLEY,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,269,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,162,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,493,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,127,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,130,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,83,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,176,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,69,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,155,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,29,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LEA,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,78,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,62,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,68,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,CATRON,3,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,40,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,24,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,16,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,13
CENSUS,2022,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,55,13
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,107,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,119,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,73,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,102,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,113,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,219,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,85,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,140,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,199,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,117,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,37,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,139,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,138,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,152,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,36,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,160,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,BRONX,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,NASSAU,59,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,NEW YORK,61,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,6,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,QUEENS,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,81,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,139,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,100,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,HAMILTON,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,WARREN,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,32,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,133,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,79,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,217,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,105,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,138,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,166,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,60,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,151,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,PUTNAM,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,27,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,3,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,137,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,95,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,22,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHERN,80,BROOME,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,95,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,55,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,85,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,92,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,75,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,149,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,159,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,204,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,225,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,180,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,71,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,102,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,81,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,113,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,117,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,74,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,52,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,138,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,78,12.3
CENSUS,2022,END OF DEC,,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,190,12.3
CENSUS,2022,END OF DEC,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,18,22.8
